MonthYear,Station,Station_Type ,Entry_Exit,Trip
Aug-24,Tuggerah  Station,Train,Exit,24701
Aug-24,Tuggerah  Station,Train,Entry,25834
Aug-24,Turramurra  Station,Train,Exit,86049
Aug-24,Turramurra  Station,Train,Entry,90655
Aug-24,Turrella  Station,Train,Exit,25567
Aug-24,Turrella  Station,Train,Entry,27528
Aug-24,Unanderra  Station,Train,Exit,8918
Aug-24,Unanderra  Station,Train,Entry,10210
Aug-24,Valley Heights  Station,Train,Exit,1114
Aug-24,Valley Heights  Station,Train,Entry,1395
Aug-24,Victoria Cross  Station,Metro,Exit,164763
Aug-24,Victoria Cross  Station,Metro,Entry,176127
Aug-24,Victoria Street  Station,Train,Exit,6354
Aug-24,Victoria Street  Station,Train,Entry,6815
Aug-24,Villawood  Station,Train,Exit,11658
Aug-24,Villawood  Station,Train,Entry,12413
Aug-24,Vineyard  Station,Train,Exit,3777
Aug-24,Vineyard  Station,Train,Entry,4169
Aug-24,Wahroonga  Station,Train,Exit,44477
Aug-24,Wahroonga  Station,Train,Entry,47655
Aug-24,Waitara  Station,Train,Exit,68295
Aug-24,Waitara  Station,Train,Entry,72281
Aug-24,Wallarobba  Station,Train,Exit,Less than 50
Aug-24,Wallarobba  Station,Train,Entry,Less than 50
Aug-24,Warabrook  Station,Train,Exit,5496
Aug-24,Warabrook  Station,Train,Entry,5434
Aug-24,Waratah  Station,Train,Exit,3966
Aug-24,Waratah  Station,Train,Entry,4205
Aug-24,Warnervale  Station,Train,Exit,5139
Aug-24,Warnervale  Station,Train,Entry,5817
Aug-24,Warrawee  Station,Train,Exit,20965
Aug-24,Warrawee  Station,Train,Entry,23680
Aug-24,Warrimoo  Station,Train,Exit,2451
Aug-24,Warrimoo  Station,Train,Entry,2594
Aug-24,Warwick Farm  Station,Train,Exit,55703
Aug-24,Warwick Farm  Station,Train,Entry,61237
Aug-24,Waterfall  Station,Train,Exit,9948
Aug-24,Waterfall  Station,Train,Entry,9690
Aug-24,Waterloo  Station,Metro,Exit,61301
Aug-24,Waterloo  Station,Metro,Entry,61968
Aug-24,Waverton  Station,Train,Exit,43212
Aug-24,Waverton  Station,Train,Entry,48799
Aug-24,Wentworth Falls  Station,Train,Exit,7778
Aug-24,Wentworth Falls  Station,Train,Entry,8096
Aug-24,Wentworthville  Station,Train,Exit,91456
Aug-24,Wentworthville  Station,Train,Entry,96051
Aug-24,Werrington  Station,Train,Exit,27448
Aug-24,Werrington  Station,Train,Entry,30852
Aug-24,West Ryde  Station,Train,Exit,114532
Aug-24,West Ryde  Station,Train,Entry,115344
Aug-24,Westmead  Station,Train,Exit,162329
Aug-24,Westmead  Station,Train,Entry,175145
Aug-24,Wiley Park  Station,Train,Exit,34423
Aug-24,Wiley Park  Station,Train,Entry,40200
Aug-24,Windsor  Station,Train,Exit,17186
Aug-24,Windsor  Station,Train,Entry,17511
Aug-24,Wingello  Station,Train,Exit,Less than 50
Aug-24,Wingello  Station,Train,Entry,61
Aug-24,Wirragulla  Station,Train,Exit,Less than 50
Aug-24,Wirragulla  Station,Train,Entry,Less than 50
Aug-24,Wolli Creek  Station,Train,Exit,234194
Aug-24,Wolli Creek  Station,Train,Entry,234763
Aug-24,Wollongong  Station,Train,Exit,45268
Aug-24,Wollongong  Station,Train,Entry,45879
Aug-24,Wollstonecraft  Station,Train,Exit,50567
Aug-24,Wollstonecraft  Station,Train,Entry,55595
Aug-24,Wombarra  Station,Train,Exit,611
Aug-24,Wombarra  Station,Train,Entry,742
Aug-24,Wondabyne  Station,Train,Exit,397
Aug-24,Wondabyne  Station,Train,Entry,321
Aug-24,Woodford  Station,Train,Exit,1654
Aug-24,Woodford  Station,Train,Entry,1671
Aug-24,Woolooware  Station,Train,Exit,26914
Aug-24,Woolooware  Station,Train,Entry,28336
Aug-24,Woonona  Station,Train,Exit,2448
Aug-24,Woonona  Station,Train,Entry,2938
Aug-24,Woy Woy  Station,Train,Exit,78895
Aug-24,Woy Woy  Station,Train,Entry,78322
Aug-24,Wyee  Station,Train,Exit,5294
Aug-24,Wyee  Station,Train,Entry,5965
Aug-24,Wynyard  Station,Train,Exit,1483734
Aug-24,Wynyard  Station,Train,Entry,1393865
Aug-24,Wyong  Station,Train,Exit,27865
Aug-24,Wyong  Station,Train,Entry,29870
Aug-24,Yagoona  Station,Train,Exit,31371
Aug-24,Yagoona  Station,Train,Entry,35295
Aug-24,Yennora  Station,Train,Exit,28309
Aug-24,Yennora  Station,Train,Entry,27710
Aug-24,Yerrinbool  Station,Train,Exit,358
Aug-24,Yerrinbool  Station,Train,Entry,419
Aug-24,Zig Zag  Station,Train,Exit,Less than 50
Aug-24,Zig Zag  Station,Train,Entry,Less than 50
Sep-24,Aberdeen  Station,Train,Exit,Less than 50
Sep-24,Aberdeen  Station,Train,Entry,Less than 50
Sep-24,Adamstown  Station,Train,Exit,2256
Sep-24,Adamstown  Station,Train,Entry,2397
Sep-24,Albion Park  Station,Train,Exit,5227
Sep-24,Albion Park  Station,Train,Entry,5888
Sep-24,Allawah  Station,Train,Exit,53865
Sep-24,Allawah  Station,Train,Entry,60502
Sep-24,Arncliffe  Station,Train,Exit,51130
Sep-24,Arncliffe  Station,Train,Entry,55707
Sep-24,Artarmon  Station,Train,Exit,85927
Sep-24,Artarmon  Station,Train,Entry,91149
Sep-24,Ashfield  Station,Train,Exit,242514
Sep-24,Ashfield  Station,Train,Entry,243290
Sep-24,Asquith  Station,Train,Exit,23984
Sep-24,Asquith  Station,Train,Entry,28943
Sep-24,Auburn  Station,Train,Exit,345335
Sep-24,Auburn  Station,Train,Entry,364223
Sep-24,Austinmer  Station,Train,Exit,1939
Sep-24,Austinmer  Station,Train,Entry,2428
Sep-24,Awaba  Station,Train,Exit,361
Sep-24,Awaba  Station,Train,Entry,399
Sep-24,Banksia  Station,Train,Exit,31673
Sep-24,Banksia  Station,Train,Entry,34039
Sep-24,Bankstown  Station,Train,Exit,209997
Sep-24,Bankstown  Station,Train,Entry,206078
Sep-24,Barangaroo  Station,Metro,Exit,225244
Sep-24,Barangaroo  Station,Metro,Entry,194177
Sep-24,Bardwell Park  Station,Train,Exit,21881
Sep-24,Bardwell Park  Station,Train,Entry,23796
Sep-24,Bargo  Station,Train,Exit,921
Sep-24,Bargo  Station,Train,Entry,1034
Sep-24,Bathurst  Station,Train,Exit,1672
Sep-24,Bathurst  Station,Train,Entry,2409
Sep-24,Beecroft  Station,Train,Exit,29131
Sep-24,Beecroft  Station,Train,Entry,30992
Sep-24,Bell  Station,Train,Exit,51
Sep-24,Bell  Station,Train,Entry,52
Sep-24,Bella Vista  Station,Metro,Exit,75666
Sep-24,Bella Vista  Station,Metro,Entry,77516
Sep-24,Bellambi  Station,Train,Exit,2005
Sep-24,Bellambi  Station,Train,Entry,2312
Sep-24,Belmore  Station,Train,Exit,44587
Sep-24,Belmore  Station,Train,Entry,49387
Sep-24,Berala  Station,Train,Exit,40261
Sep-24,Berala  Station,Train,Entry,41407
Sep-24,Beresfield  Station,Train,Exit,3295
Sep-24,Beresfield  Station,Train,Entry,3594
Sep-24,Berowra  Station,Train,Exit,23417
Sep-24,Berowra  Station,Train,Entry,25448
Sep-24,Berry  Station,Train,Exit,1300
Sep-24,Berry  Station,Train,Entry,1413
Sep-24,Beverly Hills  Station,Train,Exit,36494
Sep-24,Beverly Hills  Station,Train,Entry,40530
Sep-24,Bexley North  Station,Train,Exit,25563
Sep-24,Bexley North  Station,Train,Entry,27881
Sep-24,Birrong  Station,Train,Exit,19327
Sep-24,Birrong  Station,Train,Entry,20157
Sep-24,Blackheath  Station,Train,Exit,4397
Sep-24,Blackheath  Station,Train,Entry,4746
Sep-24,Blacktown  Station,Train,Exit,374254
Sep-24,Blacktown  Station,Train,Entry,362207
Sep-24,Blaxland  Station,Train,Exit,9086
Sep-24,Blaxland  Station,Train,Entry,10045
Sep-24,Bomaderry  Station,Train,Exit,5341
Sep-24,Bomaderry  Station,Train,Entry,6428
Sep-24,Bombo  Station,Train,Exit,482
Sep-24,Bombo  Station,Train,Entry,583
Sep-24,Bondi Junction  Station,Train,Exit,538763
Sep-24,Bondi Junction  Station,Train,Entry,531740
Sep-24,Booragul  Station,Train,Exit,645
Sep-24,Booragul  Station,Train,Entry,673
Sep-24,Bowral  Station,Train,Exit,7656
Sep-24,Bowral  Station,Train,Entry,7832
Sep-24,Branxton  Station,Train,Exit,107
Sep-24,Branxton  Station,Train,Entry,188
Sep-24,Broadmeadow  Station,Train,Exit,18087
Sep-24,Broadmeadow  Station,Train,Entry,20069
Sep-24,Bullaburra  Station,Train,Exit,1153
Sep-24,Bullaburra  Station,Train,Entry,1179
Sep-24,Bulli  Station,Train,Exit,2946
Sep-24,Bulli  Station,Train,Entry,3285
Sep-24,Bundanoon  Station,Train,Exit,218
Sep-24,Bundanoon  Station,Train,Entry,356
Sep-24,Burradoo  Station,Train,Exit,260
Sep-24,Burradoo  Station,Train,Entry,234
Sep-24,Burwood  Station,Train,Exit,476047
Sep-24,Burwood  Station,Train,Entry,466119
Sep-24,Cabramatta  Station,Train,Exit,193496
Sep-24,Cabramatta  Station,Train,Entry,195709
Sep-24,Camellia Station,Train,Exit,2676
Sep-24,Camellia Station,Train,Entry,3944
Sep-24,Campbelltown  Station,Train,Exit,125036
Sep-24,Campbelltown  Station,Train,Entry,126030
Sep-24,Campsie  Station,Train,Exit,155911
Sep-24,Campsie  Station,Train,Entry,157751
Sep-24,Canley Vale  Station,Train,Exit,52757
Sep-24,Canley Vale  Station,Train,Entry,57379
Sep-24,Canterbury  Station,Train,Exit,45545
Sep-24,Canterbury  Station,Train,Entry,50888
Sep-24,Cardiff  Station,Train,Exit,17879
Sep-24,Cardiff  Station,Train,Entry,19846
Sep-24,Caringbah  Station,Train,Exit,53902
Sep-24,Caringbah  Station,Train,Entry,57094
Sep-24,Carlingford Station,Train,Exit,2336
Sep-24,Carlingford Station,Train,Entry,3044
Sep-24,Carlton  Station,Train,Exit,57689
Sep-24,Carlton  Station,Train,Entry,62220
Sep-24,Carramar  Station,Train,Exit,11503
Sep-24,Carramar  Station,Train,Entry,13375
Sep-24,Castle Hill  Station,Metro,Exit,175154
Sep-24,Castle Hill  Station,Metro,Entry,167738
Sep-24,Casula  Station,Train,Exit,7575
Sep-24,Casula  Station,Train,Entry,8938
Sep-24,Central  Station,Shared,Exit,2109766
Sep-24,Central  Station,Shared,Entry,2059474
Sep-24,Chatswood  Station,Shared,Exit,771262
Sep-24,Chatswood  Station,Shared,Entry,745748
Sep-24,Cheltenham  Station,Train,Exit,18056
Sep-24,Cheltenham  Station,Train,Entry,22013
Sep-24,Cherrybrook  Station,Metro,Exit,104502
Sep-24,Cherrybrook  Station,Metro,Entry,111315
Sep-24,Chester Hill  Station,Train,Exit,22364
Sep-24,Chester Hill  Station,Train,Entry,23795
Sep-24,Circular Quay  Station,Train,Exit,547821
Sep-24,Circular Quay  Station,Train,Entry,546817
Sep-24,Clarendon  Station,Train,Exit,1865
Sep-24,Clarendon  Station,Train,Entry,1889
Sep-24,Clyde  Station,Train,Exit,21261
Sep-24,Clyde  Station,Train,Entry,22630
Sep-24,Coalcliff  Station,Train,Exit,418
Sep-24,Coalcliff  Station,Train,Entry,337
Sep-24,Cockle Creek  Station,Train,Exit,1218
Sep-24,Cockle Creek  Station,Train,Entry,1199
Sep-24,Coledale  Station,Train,Exit,764
Sep-24,Coledale  Station,Train,Entry,897
Sep-24,Como  Station,Train,Exit,12141
Sep-24,Como  Station,Train,Entry,14053
Sep-24,Concord West  Station,Train,Exit,41250
Sep-24,Concord West  Station,Train,Entry,44008
Sep-24,Coniston  Station,Train,Exit,4890
Sep-24,Coniston  Station,Train,Entry,5307
Sep-24,Corrimal  Station,Train,Exit,2813
Sep-24,Corrimal  Station,Train,Entry,3268
Sep-24,Cowan  Station,Train,Exit,1352
Sep-24,Cowan  Station,Train,Entry,1166
Sep-24,Cringila  Station,Train,Exit,322
Sep-24,Cringila  Station,Train,Entry,318
Sep-24,Cronulla  Station,Train,Exit,54834
Sep-24,Cronulla  Station,Train,Entry,55637
Sep-24,Crows Nest  Station,Metro,Exit,254375
Sep-24,Crows Nest  Station,Metro,Entry,246584
Sep-24,Croydon  Station,Train,Exit,50471
Sep-24,Croydon  Station,Train,Entry,55380
Sep-24,Dapto  Station,Train,Exit,9382
Sep-24,Dapto  Station,Train,Entry,10378
Sep-24,Denistone  Station,Train,Exit,11069
Sep-24,Denistone  Station,Train,Entry,12580
Sep-24,Domestic  Station,Train,Exit,191043
Sep-24,Domestic  Station,Train,Entry,216705
Sep-24,Doonside  Station,Train,Exit,54308
Sep-24,Doonside  Station,Train,Entry,61112
Sep-24,Dora Creek  Station,Train,Exit,862
Sep-24,Dora Creek  Station,Train,Entry,978
Sep-24,Douglas Park  Station,Train,Exit,416
Sep-24,Douglas Park  Station,Train,Entry,406
Sep-24,Dulwich Hill  Station,Train,Exit,43983
Sep-24,Dulwich Hill  Station,Train,Entry,48973
Sep-24,Dundas Station,Train,Exit,2565
Sep-24,Dundas Station,Train,Entry,2748
Sep-24,Dungog  Station,Train,Exit,372
Sep-24,Dungog  Station,Train,Entry,475
Sep-24,East Hills  Station,Train,Exit,27052
Sep-24,East Hills  Station,Train,Entry,27800
Sep-24,East Maitland  Station,Train,Exit,482
Sep-24,East Maitland  Station,Train,Entry,494
Sep-24,East Richmond  Station,Train,Exit,5751
Sep-24,East Richmond  Station,Train,Entry,4311
Sep-24,Eastwood  Station,Train,Exit,167617
Sep-24,Eastwood  Station,Train,Entry,165160
Sep-24,Edgecliff  Station,Train,Exit,182877
Sep-24,Edgecliff  Station,Train,Entry,187986
Sep-24,Edmondson Park  Station,Train,Exit,89841
Sep-24,Edmondson Park  Station,Train,Entry,92942
Sep-24,Emu Plains  Station,Train,Exit,21883
Sep-24,Emu Plains  Station,Train,Entry,23212
Sep-24,Engadine  Station,Train,Exit,24641
Sep-24,Engadine  Station,Train,Entry,26481
Sep-24,Epping  Station,Shared,Exit,335800
Sep-24,Epping  Station,Shared,Entry,342373
Sep-24,Erskineville  Station,Train,Exit,51993
Sep-24,Erskineville  Station,Train,Entry,58217
Sep-24,Exeter  Station,Train,Exit,Less than 50
Sep-24,Exeter  Station,Train,Entry,90
Sep-24,Fairfield  Station,Train,Exit,125590
Sep-24,Fairfield  Station,Train,Entry,131471
Sep-24,Fairy Meadow  Station,Train,Exit,2126
Sep-24,Fairy Meadow  Station,Train,Entry,2584
Sep-24,Fassifern  Station,Train,Exit,7880
Sep-24,Fassifern  Station,Train,Entry,8817
Sep-24,Faulconbridge  Station,Train,Exit,1767
Sep-24,Faulconbridge  Station,Train,Entry,1865
Sep-24,Flemington  Station,Train,Exit,113499
Sep-24,Flemington  Station,Train,Entry,119152
Sep-24,Gadigal  Station,Metro,Exit,370872
Sep-24,Gadigal  Station,Metro,Entry,356846
Sep-24,Gerringong  Station,Train,Exit,811
Sep-24,Gerringong  Station,Train,Entry,805
Sep-24,Glenbrook  Station,Train,Exit,7704
Sep-24,Glenbrook  Station,Train,Entry,8618
Sep-24,Glenfield  Station,Train,Exit,113381
Sep-24,Glenfield  Station,Train,Entry,121338
Sep-24,Gordon  Station,Train,Exit,139072
Sep-24,Gordon  Station,Train,Entry,142585
Sep-24,Gosford  Station,Train,Exit,95270
Sep-24,Gosford  Station,Train,Entry,95131
Sep-24,Goulburn  Station,Train,Exit,693
Sep-24,Goulburn  Station,Train,Entry,975
Sep-24,Granville  Station,Train,Exit,165892
Sep-24,Granville  Station,Train,Entry,176079
Sep-24,Green Square  Station,Train,Exit,236216
Sep-24,Green Square  Station,Train,Entry,242248
Sep-24,Greta  Station,Train,Exit,Less than 50
Sep-24,Greta  Station,Train,Entry,Less than 50
Sep-24,Guildford  Station,Train,Exit,60355
Sep-24,Guildford  Station,Train,Entry,67740
Sep-24,Gymea  Station,Train,Exit,38629
Sep-24,Gymea  Station,Train,Entry,42006
Sep-24,Hamilton  Station,Train,Exit,15354
Sep-24,Hamilton  Station,Train,Entry,15700
Sep-24,Harris Park  Station,Train,Exit,62530
Sep-24,Harris Park  Station,Train,Entry,62228
Sep-24,Hawkesbury River  Station,Train,Exit,6114
Sep-24,Hawkesbury River  Station,Train,Entry,6154
Sep-24,Hazelbrook  Station,Train,Exit,5288
Sep-24,Hazelbrook  Station,Train,Entry,5749
Sep-24,Heathcote  Station,Train,Exit,10629
Sep-24,Heathcote  Station,Train,Entry,11113
Sep-24,Helensburgh  Station,Train,Exit,7807
Sep-24,Helensburgh  Station,Train,Entry,8671
Sep-24,Hexham  Station,Train,Exit,188
Sep-24,Hexham  Station,Train,Entry,181
Sep-24,High Street  Station,Train,Exit,331
Sep-24,High Street  Station,Train,Entry,253
Sep-24,Hilldale  Station,Train,Exit,Less than 50
Sep-24,Hilldale  Station,Train,Entry,Less than 50
Sep-24,Hills Showground  Station,Metro,Exit,89916
Sep-24,Hills Showground  Station,Metro,Entry,93742
Sep-24,Holsworthy  Station,Train,Exit,59608
Sep-24,Holsworthy  Station,Train,Entry,62970
Sep-24,Homebush  Station,Train,Exit,79685
Sep-24,Homebush  Station,Train,Entry,86140
Sep-24,Hornsby  Station,Train,Exit,274979
Sep-24,Hornsby  Station,Train,Entry,268631
Sep-24,Hurlstone Park  Station,Train,Exit,23101
Sep-24,Hurlstone Park  Station,Train,Entry,26012
Sep-24,Hurstville  Station,Train,Exit,456067
Sep-24,Hurstville  Station,Train,Entry,451140
Sep-24,Ingleburn  Station,Train,Exit,65286
Sep-24,Ingleburn  Station,Train,Entry,66308
Sep-24,International  Station,Train,Exit,126998
Sep-24,International  Station,Train,Entry,133953
Sep-24,Jannali  Station,Train,Exit,48663
Sep-24,Jannali  Station,Train,Entry,51601
Sep-24,Katoomba  Station,Train,Exit,28504
Sep-24,Katoomba  Station,Train,Entry,28383
Sep-24,Kellyville  Station,Metro,Exit,95310
Sep-24,Kellyville  Station,Metro,Entry,96614
Sep-24,Kembla Grange  Station,Train,Exit,137
Sep-24,Kembla Grange  Station,Train,Entry,109
Sep-24,Kiama  Station,Train,Exit,10957
Sep-24,Kiama  Station,Train,Entry,11436
Sep-24,Killara  Station,Train,Exit,38125
Sep-24,Killara  Station,Train,Entry,40810
Sep-24,Kings Cross  Station,Train,Exit,345110
Sep-24,Kings Cross  Station,Train,Entry,330383
Sep-24,Kingsgrove  Station,Train,Exit,41918
Sep-24,Kingsgrove  Station,Train,Entry,44515
Sep-24,Kingswood  Station,Train,Exit,45780
Sep-24,Kingswood  Station,Train,Entry,49996
Sep-24,Kirrawee  Station,Train,Exit,37280
Sep-24,Kirrawee  Station,Train,Entry,38765
Sep-24,Kogarah  Station,Train,Exit,238948
Sep-24,Kogarah  Station,Train,Entry,248466
Sep-24,Koolewong  Station,Train,Exit,1010
Sep-24,Koolewong  Station,Train,Entry,1329
Sep-24,Kotara  Station,Train,Exit,1675
Sep-24,Kotara  Station,Train,Entry,1357
Sep-24,Lakemba  Station,Train,Exit,83273
Sep-24,Lakemba  Station,Train,Entry,84975
Sep-24,Lapstone  Station,Train,Exit,1542
Sep-24,Lapstone  Station,Train,Entry,1724
Sep-24,Lawson  Station,Train,Exit,2953
Sep-24,Lawson  Station,Train,Entry,3147
Sep-24,Leightonfield  Station,Train,Exit,4921
Sep-24,Leightonfield  Station,Train,Entry,5099
Sep-24,Leppington  Station,Train,Exit,87767
Sep-24,Leppington  Station,Train,Entry,91574
Sep-24,Leumeah  Station,Train,Exit,52848
Sep-24,Leumeah  Station,Train,Entry,55513
Sep-24,Leura  Station,Train,Exit,7954
Sep-24,Leura  Station,Train,Entry,9665
Sep-24,Lewisham  Station,Train,Exit,55962
Sep-24,Lewisham  Station,Train,Entry,59040
Sep-24,Lidcombe  Station,Train,Exit,305041
Sep-24,Lidcombe  Station,Train,Entry,312874
Sep-24,Linden  Station,Train,Exit,217
Sep-24,Linden  Station,Train,Entry,294
Sep-24,Lindfield  Station,Train,Exit,79905
Sep-24,Lindfield  Station,Train,Entry,81108
Sep-24,Lisarow  Station,Train,Exit,2617
Sep-24,Lisarow  Station,Train,Entry,2904
Sep-24,Lithgow  Station,Train,Exit,4282
Sep-24,Lithgow  Station,Train,Entry,5056
Sep-24,Liverpool  Station,Train,Exit,208574
Sep-24,Liverpool  Station,Train,Entry,210547
Sep-24,Lochinvar  Station,Train,Exit,Less than 50
Sep-24,Lochinvar  Station,Train,Entry,Less than 50
Sep-24,Loftus  Station,Train,Exit,7764
Sep-24,Loftus  Station,Train,Entry,8637
Sep-24,Lysaghts  Station,Train,Exit,Less than 50
Sep-24,Lysaghts  Station,Train,Entry,Less than 50
Sep-24,Macarthur  Station,Train,Exit,64006
Sep-24,Macarthur  Station,Train,Entry,65580
Sep-24,Macdonaldtown  Station,Train,Exit,22796
Sep-24,Macdonaldtown  Station,Train,Entry,22931
Sep-24,Macquarie Fields  Station,Train,Exit,18760
Sep-24,Macquarie Fields  Station,Train,Entry,20538
Sep-24,Macquarie Park  Station,Metro,Exit,102098
Sep-24,Macquarie Park  Station,Metro,Entry,102540
Sep-24,Macquarie University  Station,Metro,Exit,340360
Sep-24,Macquarie University  Station,Metro,Entry,335124
Sep-24,Maitland  Station,Train,Exit,8837
Sep-24,Maitland  Station,Train,Entry,9786
Sep-24,Marayong  Station,Train,Exit,21424
Sep-24,Marayong  Station,Train,Entry,23691
Sep-24,Marrickville  Station,Train,Exit,79804
Sep-24,Marrickville  Station,Train,Entry,82463
Sep-24,Martin Place  Station,Shared,Exit,812179
Sep-24,Martin Place  Station,Shared,Entry,737569
Sep-24,Martins Creek  Station,Train,Exit,Less than 50
Sep-24,Martins Creek  Station,Train,Entry,Less than 50
Sep-24,Marulan  Station,Train,Exit,Less than 50
Sep-24,Marulan  Station,Train,Entry,Less than 50
Sep-24,Mascot  Station,Train,Exit,386631
Sep-24,Mascot  Station,Train,Entry,383708
Sep-24,Meadowbank  Station,Train,Exit,106861
Sep-24,Meadowbank  Station,Train,Entry,117770
Sep-24,Medlow Bath  Station,Train,Exit,646
Sep-24,Medlow Bath  Station,Train,Entry,774
Sep-24,Menangle Park  Station,Train,Exit,433
Sep-24,Menangle Park  Station,Train,Entry,362
Sep-24,Menangle  Station,Train,Exit,272
Sep-24,Menangle  Station,Train,Entry,290
Sep-24,Merrylands  Station,Train,Exit,133372
Sep-24,Merrylands  Station,Train,Entry,138387
Sep-24,Metford  Station,Train,Exit,1619
Sep-24,Metford  Station,Train,Entry,1587
Sep-24,Milsons Point  Station,Train,Exit,150719
Sep-24,Milsons Point  Station,Train,Entry,146924
